cycle,phase,pattern,label,reset_gradient,applied_update,target_out,other_out,margin,score0,score1,score0_cmp,score1_cmp,out0_cmp,out1_cmp,correct,mean_hidden_act,target_out_2550ps,other_out_2550ps,margin_2550ps,correct_2550ps,target_out_2750ps,other_out_2750ps,margin_2750ps,correct_2750ps,target_out_2950ps,other_out_2950ps,margin_2950ps,correct_2950ps,target_out_3150ps,other_out_3150ps,margin_3150ps,correct_3150ps,target_out_3350ps,other_out_3350ps,margin_3350ps,correct_3350ps,act0,act1,act2,act3,act4,act5,act6,act7,lose0,lose1,lead01,lead10,bwd_signal,dp0,dn0,output_delta_net_0,dp1,dn1,output_delta_net_1,max_abs_output_delta_signal,max_output_delta_node
334,final_eval,14,0,False,False,0.0913151,0.0842584,0.00705677,0.124748,0.117475,0.000709868,0.00186983,0.0914236,0.0843659,True,0.5126675,0.0913151,0.0842584,0.00705677,True,0.0913705,0.0843131,0.0070574,True,0.091416,0.0843582,0.00705786,True,0.091426,0.0843681,0.0070579,True,0.0914251,0.0843672,0.00705783,True,0.423736,0.592923,0.632225,0.63737,0.432503,0.537697,0.160092,0.684794,0.335893,0.336172,1.14021,1.14021,,,,,,,,,
335,final_eval,15,0,False,False,0.0888742,0.0786505,0.0102236,0.122232,0.111691,0.00361317,0.0051301,0.088982,0.0787562,True,0.456683375,0.0888742,0.0786505,0.0102236,True,0.0889293,0.0787043,0.010225,True,0.0889746,0.0787486,0.0102259,True,0.0889843,0.0787583,0.010226,True,0.0889835,0.0787575,0.0102259,True,0.618181,0.572318,0.6045,0.673188,0.185134,0.114966,0.123926,0.761254,0.336391,0.336887,1.14026,1.14031,,,,,,,,,
336,final_eval,16,0,False,False,0.0777435,0.0748982,0.0028453,0.110761,0.107825,0.00443848,0.00522773,0.0778507,0.0750041,True,0.30304525,0.0777435,0.0748982,0.0028453,True,0.0777981,0.0749521,0.00284603,True,0.077843,0.0749964,0.00284657,True,0.0778527,0.075006,0.0028467,True,0.077852,0.0750053,0.00284667,True,0.22759,0.408197,0.427667,0.31717,0.305109,0.211941,0.203672,0.323016,0.336629,0.336907,1.14036,1.1403,,,,,,,,,
337,final_eval,17,0,False,False,0.0868213,0.078393,0.00842821,0.120115,0.111425,0.00270952,0.00408497,0.0869286,0.0784983,True,0.489279625,0.0868213,0.078393,0.00842821,True,0.0868761,0.0784466,0.00842946,True,0.0869211,0.0784907,0.0084304,True,0.0869309,0.0785004,0.0084305,True,0.08693,0.0784996,0.00843041,True,0.640951,0.717267,0.770113,0.685167,0.108697,0.284195,0.178522,0.529325,0.336282,0.336692,1.14016,1.14023,,,,,,,,,
338,final_eval,18,0,False,False,0.087853,0.0882501,-0.000397087,0.121175,0.121583,0.000197107,0.000352872,0.0879594,0.0883559,False,0.6504166250000001,0.087853,0.0882501,-0.000397087,False,0.0879073,0.0883041,-0.000396815,False,0.0879519,0.0883485,-0.000396598,False,0.0879618,0.0883583,-0.000396523,False,0.0879609,0.0883574,-0.000396519,False,0.396961,0.770115,0.770115,0.710292,0.629719,0.710614,0.445404,0.770113,0.335893,0.335939,1.14023,1.14015,,,,,,,,,
339,final_eval,19,0,False,False,0.0857704,0.0765346,0.00923583,0.119029,0.109503,0.00299575,0.00434339,0.0858762,0.0766374,True,0.531151625,0.0857704,0.0765346,0.00923583,True,0.0858244,0.0765869,0.00923755,True,0.0858688,0.07663,0.00923885,True,0.0858785,0.0766395,0.00923898,True,0.0858776,0.0766387,0.00923888,True,0.770115,0.613438,0.73708,0.770115,0.288301,0.178341,0.121709,0.770114,0.336339,0.336761,1.14026,1.14036,,,,,,,,,
340,final_eval,20,0,False,False,0.0922908,0.0805704,0.0117204,0.125751,0.11367,0.00170059,0.00336392,0.0923983,0.0806762,True,0.5292487499999999,0.0922908,0.0805704,0.0117204,True,0.0923458,0.0806242,0.0117215,True,0.092391,0.0806686,0.0117224,True,0.0924007,0.0806783,0.0117224,True,0.0923998,0.0806775,0.0117223,True,0.75562,0.482195,0.633557,0.770114,0.106731,0.619649,0.159538,0.706586,0.336073,0.336517,1.14017,1.14022,,,,,,,,,
341,final_eval,21,0,False,False,0.0933579,0.0851048,0.00825313,0.126853,0.118347,0.00218099,0.00364691,0.0934664,0.0852122,True,0.3978995,0.0933579,0.0851048,0.00825313,True,0.0934134,0.0851596,0.00825382,True,0.093459,0.0852047,0.00825432,True,0.0934689,0.0852145,0.00825439,True,0.0934679,0.0852136,0.0082543,True,0.618181,0.473595,0.444862,0.551244,0.122733,0.505327,0.128291,0.338963,0.336042,0.336424,1.14022,1.1402,,,,,,,,,
342,final_eval,22,0,False,False,0.0892601,0.0819232,0.00733696,0.122627,0.115065,0.000932793,0.00195786,0.0893671,0.0820295,True,0.5125206250000001,0.0892601,0.0819232,0.00733696,True,0.0893148,0.0819773,0.00733746,True,0.0893597,0.0820218,0.00733781,True,0.0893694,0.0820317,0.00733779,True,0.0893686,0.0820308,0.00733771,True,0.572917,0.476237,0.588594,0.770113,0.330766,0.770113,0.260624,0.330801,0.335961,0.336211,1.14027,1.14028,,,,,,,,,
343,final_eval,23,0,False,False,0.090574,0.0815181,0.00905591,0.123982,0.114646,0.00229824,0.00347944,0.0906813,0.0816237,True,0.493214375,0.090574,0.0815181,0.00905591,True,0.0906289,0.0815719,0.00905702,True,0.090674,0.0816161,0.00905786,True,0.0906838,0.0816259,0.00905787,True,0.0906828,0.0816251,0.00905778,True,0.770114,0.473998,0.604056,0.755224,0.421596,0.138322,0.137644,0.644761,0.336142,0.336478,1.14022,1.14026,,,,,,,,,
344,final_eval,24,0,False,False,0.0859334,0.0787533,0.00718003,0.119203,0.1118,0.00270979,0.00409946,0.0860416,0.0788601,True,0.35681999999999997,0.0859334,0.0787533,0.00718003,True,0.0859886,0.0788077,0.00718091,True,0.086034,0.0788524,0.00718156,True,0.0860438,0.0788622,0.00718168,True,0.086043,0.0788614,0.0071816,True,0.516789,0.262486,0.42709,0.516068,0.296973,0.399473,0.14388,0.291801,0.336204,0.336607,1.14029,1.14028,,,,,,,,,
345,final_eval,25,0,False,False,0.0885818,0.0804647,0.00811719,0.121929,0.113562,0.000934413,0.00219196,0.0886892,0.080571,True,0.560572625,0.0885818,0.0804647,0.00811719,True,0.0886367,0.0805188,0.0081179,True,0.0886817,0.0805633,0.00811842,True,0.0886915,0.0805731,0.00811844,True,0.0886907,0.0805723,0.00811836,True,0.50609,0.566316,0.698648,0.753646,0.289464,0.770115,0.251963,0.648339,0.335986,0.336302,1.14021,1.14024,,,,,,,,,
346,final_eval,26,0,False,False,0.0851234,0.0827012,0.00242224,0.118363,0.115866,0.00218487,0.00289679,0.0852297,0.0828071,True,0.5604003750000001,0.0851234,0.0827012,0.00242224,True,0.0851776,0.0827552,0.00242247,True,0.0852222,0.0827996,0.00242264,True,0.0852319,0.0828093,0.00242266,True,0.0852311,0.0828084,0.00242264,True,0.436849,0.770113,0.681453,0.713739,0.770114,0.151298,0.22418,0.735457,0.336209,0.336423,1.14028,1.14023,,,,,,,,,
347,final_eval,27,0,False,False,0.0862841,0.0764967,0.00978741,0.119554,0.109459,0.00344655,0.00490564,0.0863883,0.0765978,True,0.5420535000000001,0.0862841,0.0764967,0.00978741,True,0.0863374,0.0765481,0.00978925,True,0.0863812,0.0765905,0.00979064,True,0.0863906,0.0765998,0.00979081,True,0.0863898,0.0765991,0.00979071,True,0.770114,0.770115,0.770115,0.770115,0.241903,0.12439,0.119561,0.770115,0.336401,0.336878,1.14023,1.14032,,,,,,,,,
348,final_eval,28,0,False,False,0.0900423,0.0815926,0.00844972,0.123437,0.114727,0.00258885,0.00416502,0.0901507,0.0816996,True,0.36707737499999993,0.0900423,0.0815926,0.00844972,True,0.0900977,0.0816471,0.00845057,True,0.0901432,0.081692,0.0084512,True,0.0901531,0.0817018,0.00845129,True,0.0901522,0.0817009,0.00845121,True,0.52447,0.365733,0.453304,0.600734,0.118889,0.344019,0.136189,0.393281,0.336116,0.336552,1.1402,1.14021,,,,,,,,,
349,final_eval,29,0,False,False,0.0902948,0.0822062,0.00808867,0.123697,0.115359,0.00312644,0.00444132,0.090403,0.0823132,True,0.36093624999999996,0.0902948,0.0822062,0.00808867,True,0.0903502,0.0822608,0.00808945,True,0.0903957,0.0823056,0.00809003,True,0.0904054,0.0823153,0.00809009,True,0.0904045,0.0823145,0.00809,True,0.531274,0.502889,0.534256,0.557204,0.152056,0.089561,0.157529,0.362721,0.336325,0.336741,1.14023,1.14025,,,,,,,,,
350,final_eval,30,0,False,False,0.0848076,0.0756926,0.00911501,0.118042,0.108642,0.00357389,0.00489789,0.0849153,0.0757979,True,0.4866560000000001,0.0848076,0.0756926,0.00911501,True,0.0848626,0.0757462,0.00911642,True,0.0849078,0.0757903,0.00911747,True,0.0849175,0.0758,0.00911757,True,0.0849167,0.0757992,0.00911748,True,0.743989,0.637715,0.708511,0.703339,0.198008,0.152937,0.1903,0.558449,0.336485,0.33693,1.1403,1.14032,,,,,,,,,
351,final_eval,31,0,False,False,0.0820369,0.0824067,-0.000369843,0.115187,0.115567,0.00353926,0.00385362,0.0821445,0.082514,False,0.315127875,0.0820369,0.0824067,-0.000369843,False,0.0820918,0.0824615,-0.000369705,False,0.0821369,0.0825065,-0.000369601,False,0.0821467,0.0825162,-0.00036953,False,0.0821458,0.0825154,-0.000369526,False,0.291619,0.360851,0.342939,0.426903,0.444661,0.192956,0.107367,0.353727,0.336377,0.336485,1.14028,1.14019,,,,,,,,,
352,final_eval,32,1,False,False,0.090017,0.0838901,0.0061269,0.117097,0.12341,0.00347683,0.00297612,0.0839979,0.0901251,True,0.3103241375,0.090017,0.0838901,0.0061269,True,0.0900724,0.0839452,0.00612719,True,0.0901178,0.0839904,0.0061274,True,0.0901275,0.0840002,0.00612733,True,0.0901266,0.0839993,0.00612727,True,0.0938811,0.456305,0.374484,0.163556,0.490971,0.26999,0.367252,0.266154,0.336401,0.336276,1.14023,1.14017,,,,,,,,,
353,final_eval,33,1,False,False,0.0786867,0.076292,0.00239466,0.109263,0.111731,0.00609069,0.00599852,0.0763984,0.0787929,True,0.2686391125,0.0786867,0.076292,0.00239466,True,0.0787409,0.0763462,0.00239468,True,0.0787854,0.0763908,0.00239469,True,0.078795,0.0764004,0.00239463,True,0.0787942,0.0763996,0.00239461,True,0.361298,0.0966629,0.122031,0.492813,0.349183,0.300039,0.218776,0.20831,0.337073,0.33706,1.14033,1.14036,,,,,,,,,
354,final_eval,34,1,False,False,0.0855699,0.0826759,0.00289406,0.115844,0.118826,0.00551548,0.00546285,0.0827832,0.0856772,True,0.247402075,0.0855699,0.0826759,0.00289406,True,0.0856248,0.0827307,0.0028941,True,0.0856699,0.0827758,0.00289413,True,0.0856795,0.0827854,0.00289407,True,0.0856786,0.0827846,0.00289404,True,0.0838406,0.400537,0.39741,0.10904,0.266488,0.131902,0.385266,0.204733,0.336891,0.336888,1.14019,1.14018,,,,,,,,,
355,final_eval,35,1,False,False,0.088766,0.0849345,0.00383146,0.118172,0.12212,0.00328927,0.00263497,0.085042,0.0888735,True,0.28502317499999996,0.088766,0.0849345,0.00383146,True,0.088821,0.0849894,0.00383158,True,0.0888662,0.0850345,0.00383167,True,0.0888759,0.0850442,0.00383164,True,0.088875,0.0850434,0.0038316,True,0.497202,0.08,0.0873754,0.571344,0.284368,0.089561,0.410277,0.260058,0.336584,0.336428,1.14023,1.14021,,,,,,,,,
356,final_eval,36,1,False,False,0.0888766,0.0853373,0.0035393,0.118585,0.122232,0.0024329,0.00262083,0.0854443,0.0889834,True,0.466908025,0.0888766,0.0853373,0.0035393,True,0.0889312,0.0853919,0.00353932,True,0.0889761,0.0854368,0.00353931,True,0.0889858,0.0854466,0.00353918,True,0.0889849,0.0854457,0.00353915,True,0.16197,0.684524,0.770113,0.221052,0.0829502,0.459844,0.75628,0.598531,0.336296,0.336357,1.14024,1.14024,,,,,,,,,
357,final_eval,37,1,False,False,0.0956622,0.0877707,0.00789149,0.121091,0.129223,0.0047775,0.00445277,0.0878769,0.0957692,True,0.33589074999999996,0.0956622,0.0877707,0.00789149,True,0.0957171,0.087825,0.00789207,True,0.0957622,0.0878697,0.0078925,True,0.0957718,0.0878793,0.00789249,True,0.0957708,0.0878784,0.00789241,True,0.102989,0.509698,0.564957,0.103372,0.107356,0.134907,0.770113,0.393734,0.336645,0.336571,1.14022,1.14016,,,,,,,,,
358,final_eval,38,1,False,False,0.081575,0.0853482,-0.00377313,0.1186,0.11471,0.00144666,0.00239171,0.0854564,0.0816824,False,0.382305125,0.081575,0.0853482,-0.00377313,False,0.0816297,0.0854034,-0.00377362,False,0.0816747,0.0854487,-0.00377398,False,0.0816846,0.0854587,-0.00377407,False,0.0816838,0.0854578,-0.00377404,False,0.370735,0.363315,0.391723,0.528047,0.377254,0.374888,0.202841,0.449638,0.335979,0.336222,1.14027,1.14036,,,,,,,,,
359,final_eval,39,1,False,False,0.087405,0.0811099,0.00629513,0.114229,0.120717,0.00627341,0.00587379,0.0812164,0.087512,True,0.20175882499999997,0.087405,0.0811099,0.00629513,True,0.0874599,0.0811643,0.00629553,True,0.0875049,0.0812091,0.00629583,True,0.0875144,0.0812186,0.00629577,True,0.0875135,0.0812178,0.00629571,True,0.0808779,0.279686,0.34867,0.0841486,0.0901021,0.181483,0.39448,0.154623,0.337428,0.337265,1.14029,1.14019,,,,,,,,,
360,final_eval,40,1,False,False,0.0782941,0.077968,0.000326055,0.110991,0.111325,0.00749631,0.00785534,0.0780744,0.0783997,True,0.21241474999999999,0.0782941,0.077968,0.000326055,True,0.078348,0.0780223,0.000325716,True,0.0783924,0.078067,0.000325462,True,0.0784018,0.0780765,0.000325353,True,0.078401,0.0780757,0.000325349,True,0.133549,0.283897,0.37404,0.08,0.19023,0.105815,0.336074,0.195713,0.33759,0.337796,1.14029,1.14034,,,,,,,,,
361,final_eval,41,1,False,False,0.0801746,0.0769736,0.00320097,0.109967,0.113266,0.00674516,0.00662856,0.0770803,0.0802813,True,0.24675849999999996,0.0801746,0.0769736,0.00320097,True,0.0802291,0.077028,0.00320108,True,0.0802739,0.0770728,0.00320116,True,0.0802835,0.0770824,0.0032011,True,0.0802827,0.0770816,0.00320107,True,0.105732,0.36215,0.325922,0.165835,0.384943,0.156351,0.267067,0.206068,0.337207,0.337176,1.14027,1.14024,,,,,,,,,
362,final_eval,42,1,False,False,0.0671714,0.0659449,0.00122648,0.0985831,0.0998429,0.011759,0.0120687,0.0660458,0.0672708,True,0.18587850000000003,0.0671714,0.0659449,0.00122648,True,0.0672219,0.0659962,0.00122573,True,0.0672637,0.0660386,0.00122517,True,0.0672725,0.0660476,0.00122497,True,0.0672719,0.0660469,0.00122496,True,0.212831,0.207436,0.26523,0.224674,0.113793,0.145288,0.128915,0.188861,0.339523,0.339807,1.14036,1.14036,,,,,,,,,
363,final_eval,43,1,False,False,0.0881323,0.0767768,0.0113555,0.109759,0.121464,0.0079733,0.00714741,0.0768818,0.0882385,True,0.27282999999999996,0.0881323,0.0767768,0.0113555,True,0.0881867,0.0768303,0.0113564,True,0.0882314,0.0768743,0.0113571,True,0.0882409,0.0768838,0.0113571,True,0.08824,0.0768831,0.0113569,True,0.11078,0.257738,0.13034,0.399908,0.770115,0.240898,0.097806,0.175055,0.337708,0.337333,1.14016,1.14005,,,,,,,,,
364,final_eval,44,1,False,False,0.0880223,0.0832403,0.00478199,0.116426,0.121354,0.0037316,0.00323918,0.0833478,0.0881301,True,0.32688025,0.0880223,0.0832403,0.00478199,True,0.0880774,0.0832952,0.00478223,True,0.0881227,0.0833403,0.0047824,True,0.0881324,0.0833501,0.00478238,True,0.0881315,0.0833492,0.00478233,True,0.463514,0.106965,0.08,0.646135,0.52235,0.243356,0.304203,0.248519,0.33656,0.336435,1.14019,1.14024,,,,,,,,,
365,final_eval,45,1,False,False,0.0709604,0.0677222,0.00323817,0.100416,0.103755,0.0119838,0.0120446,0.0678233,0.071062,True,0.16899925000000002,0.0709604,0.0677222,0.00323817,True,0.0710122,0.0677737,0.00323853,True,0.071055,0.0678162,0.00323881,True,0.0710638,0.0678251,0.00323876,True,0.0710631,0.0678244,0.00323872,True,0.229949,0.132228,0.173526,0.267329,0.185581,0.149795,0.08,0.133586,0.339967,0.340039,1.14036,1.14036,,,,,,,,,
366,final_eval,46,1,False,False,0.0882888,0.0860157,0.00227315,0.119288,0.12163,0.00320103,0.0034904,0.0861237,0.0883968,True,0.31425375,0.0882888,0.0860157,0.00227315,True,0.0883441,0.0860709,0.00227318,True,0.0883895,0.0861163,0.0022732,True,0.0883992,0.086126,0.00227312,True,0.0883983,0.0861252,0.0022731,True,0.099258,0.348219,0.354446,0.303381,0.520741,0.456976,0.180046,0.250963,0.336309,0.336395,1.14007,1.14008,,,,,,,,,
367,final_eval,47,1,False,False,0.0854354,0.0738043,0.0116311,0.106693,0.118684,0.00920657,0.00833248,0.0739085,0.0855413,True,0.26820845,0.0854354,0.0738043,0.0116311,True,0.0854896,0.0738574,0.0116323,True,0.0855342,0.0739011,0.0116331,True,0.0855436,0.0739105,0.0116331,True,0.0855427,0.0739097,0.011633,True,0.162354,0.228891,0.0978166,0.426085,0.770114,0.161678,0.13612,0.162609,0.338242,0.337795,1.14036,1.14027,,,,,,,,,
368,final_eval,48,1,False,False,0.088138,0.0797683,0.00836971,0.112847,0.121474,0.00609813,0.00545109,0.0798754,0.0882459,True,0.253805,0.088138,0.0797683,0.00836971,True,0.0881933,0.0798229,0.00837032,True,0.0882386,0.0798678,0.00837077,True,0.0882483,0.0798775,0.00837077,True,0.0882474,0.0798767,0.00837068,True,0.08,0.351668,0.279981,0.202821,0.554981,0.115102,0.24642,0.199467,0.337134,0.336915,1.1402,1.14022,,,,,,,,,
369,final_eval,49,1,False,False,0.0901044,0.0893303,0.000774141,0.1227,0.123498,0.0011785,0.00159029,0.0894375,0.0902118,True,0.49324425,0.0901044,0.0893303,0.000774141,True,0.0901593,0.0893851,0.000774272,True,0.0902044,0.08943,0.000774381,True,0.0902142,0.0894399,0.000774294,True,0.0902133,0.089439,0.000774286,True,0.437398,0.585711,0.328765,0.48025,0.766049,0.770115,0.148938,0.428728,0.335965,0.336074,1.14015,1.14022,,,,,,,,,
370,final_eval,50,1,False,False,0.0895114,0.0892461,0.000265365,0.122615,0.122888,0.00534796,0.00553155,0.0893539,0.0896189,True,0.25741375,0.0895114,0.0892461,0.000265365,True,0.0895665,0.0893013,0.000265221,True,0.0896117,0.0893466,0.000265114,True,0.0896213,0.0893563,0.000265062,True,0.0896204,0.0893554,0.00026506,True,0.121863,0.439552,0.500355,0.112137,0.08,0.123707,0.406674,0.275022,0.33676,0.33684,1.14024,1.14024,,,,,,,,,
371,final_eval,51,1,False,False,0.100228,0.0860525,0.0141757,0.119322,0.133929,0.00811245,0.00701439,0.0861593,0.100336,True,0.208235925,0.100228,0.0860525,0.0141757,True,0.100284,0.0861071,0.0141765,True,0.100329,0.0861521,0.0141771,True,0.100339,0.0861616,0.0141771,True,0.100338,0.0861607,0.014177,True,0.0934422,0.186428,0.10577,0.280885,0.673256,0.147746,0.0947575,0.0836027,0.338032,0.337512,1.14027,1.14012,,,,,,,,,
372,final_eval,52,1,False,False,0.0740622,0.0709054,0.00315681,0.103706,0.10696,0.00946639,0.00949344,0.0710095,0.0741665,True,0.19452275,0.0740622,0.0709054,0.00315681,True,0.0741154,0.0709584,0.00315698,True,0.0741592,0.0710021,0.0031571,True,0.0741685,0.0710114,0.00315703,True,0.0741677,0.0710107,0.003157,True,0.08,0.25617,0.274205,0.152513,0.299029,0.186263,0.182402,0.1256,0.338459,0.338466,1.14036,1.14036,,,,,,,,,
373,final_eval,53,1,False,False,0.0767916,0.0814634,-0.00467176,0.114596,0.109778,0.00327066,0.00411904,0.0815711,0.076898,False,0.36896112499999995,0.0767916,0.0814634,-0.00467176,False,0.0768457,0.0815183,-0.00467257,False,0.0768903,0.0815634,-0.00467317,False,0.0769,0.0815733,-0.00467325,False,0.0768993,0.0815725,-0.00467321,False,0.490344,0.306697,0.332631,0.596352,0.292771,0.227785,0.206721,0.498388,0.336385,0.336657,1.14016,1.14024,,,,,,,,,
374,final_eval,54,1,False,False,0.0854001,0.0838613,0.00153878,0.117066,0.118651,0.00603268,0.00616046,0.0839688,0.0855073,True,0.2491034375,0.0854001,0.0838613,0.00153878,True,0.085455,0.0839163,0.0015387,True,0.0855,0.0839614,0.00153864,True,0.0855096,0.083971,0.00153857,True,0.0855087,0.0839702,0.00153855,True,0.0908635,0.402777,0.436154,0.113948,0.189068,0.119883,0.402171,0.237963,0.336965,0.337032,1.14023,1.14017,,,,,,,,,
375,final_eval,55,1,False,False,0.0866549,0.0834427,0.00321221,0.116635,0.119945,0.0054841,0.00529171,0.0835503,0.0867626,True,0.288436375,0.0866549,0.0834427,0.00321221,True,0.08671,0.0834977,0.00321232,True,0.0867552,0.0835428,0.0032124,True,0.0867649,0.0835525,0.00321236,True,0.086764,0.0835517,0.00321233,True,0.10672,0.473012,0.469743,0.127738,0.256922,0.143785,0.435427,0.294144,0.336784,0.336741,1.14025,1.14023,,,,,,,,,
376,final_eval,56,1,False,False,0.0905534,0.0852743,0.00527911,0.118523,0.123963,0.0027431,0.00229031,0.0853822,0.0906615,True,0.3319903,0.0905534,0.0852743,0.00527911,True,0.0906087,0.0853294,0.00527933,True,0.0906542,0.0853747,0.0052795,True,0.0906639,0.0853845,0.00527944,True,0.090663,0.0853836,0.00527939,True,0.0835114,0.48009,0.460324,0.210826,0.454942,0.2032,0.440416,0.322613,0.336295,0.336189,1.14023,1.1402,,,,,,,,,
377,final_eval,57,1,False,False,0.0925329,0.0884316,0.00410131,0.121777,0.126003,0.0011817,0.000907509,0.0885398,0.0926412,True,0.36300319999999997,0.0925329,0.0884316,0.00410131,True,0.0925883,0.0884869,0.00410144,True,0.0926338,0.0885323,0.00410153,True,0.0926437,0.0885422,0.00410147,True,0.0926427,0.0885413,0.00410143,True,0.0818106,0.48645,0.483783,0.251085,0.484802,0.354263,0.420878,0.340954,0.33599,0.335935,1.14021,1.14021,,,,,,,,,
378,final_eval,58,1,False,False,0.0906258,0.0872423,0.00338356,0.120551,0.124037,0.0033344,0.00308308,0.0873502,0.0907337,True,0.30504495000000004,0.0906258,0.0872423,0.00338356,True,0.0906811,0.0872974,0.00338366,True,0.0907265,0.0873427,0.00338373,True,0.0907362,0.0873525,0.00338369,True,0.0907353,0.0873516,0.00338365,True,0.0908086,0.483583,0.467344,0.172846,0.377791,0.10718,0.425727,0.31508,0.336343,0.336296,1.14025,1.14025,,,,,,,,,
379,final_eval,59,1,False,False,0.0944182,0.08124,0.0131782,0.114362,0.127944,0.00912685,0.00815624,0.0813464,0.0945259,True,0.235791625,0.0944182,0.08124,0.0131782,True,0.0944735,0.0812943,0.0131791,True,0.0945188,0.081339,0.0131798,True,0.0945284,0.0813486,0.0131798,True,0.0945274,0.0813478,0.0131797,True,0.082853,0.247884,0.142691,0.288773,0.750944,0.118654,0.138684,0.11585,0.338106,0.337628,1.14031,1.14019,,,,,,,,,
380,final_eval,60,1,False,False,0.0835491,0.0789792,0.00456985,0.112029,0.116739,0.00826089,0.00837779,0.0790843,0.0836544,True,0.1511760125,0.0835491,0.0789792,0.00456985,True,0.083603,0.0790329,0.00457013,True,0.0836475,0.0790771,0.00457034,True,0.0836566,0.0790864,0.00457025,True,0.0836558,0.0790856,0.0045702,True,0.209429,0.0830459,0.168639,0.236886,0.0841124,0.264663,0.0826328,0.08,0.338693,0.338762,1.14028,1.14034,,,,,,,,,
381,final_eval,61,1,False,False,0.0709966,0.068226,0.00277067,0.10094,0.103796,0.00992231,0.0100171,0.0683287,0.0710994,True,0.19387995,0.0709966,0.068226,0.00277067,True,0.071049,0.0682782,0.00277077,True,0.0710922,0.0683213,0.00277084,True,0.0711013,0.0683305,0.00277076,True,0.0711006,0.0683298,0.00277073,True,0.0863096,0.241792,0.27736,0.148773,0.247982,0.215356,0.199654,0.133813,0.338717,0.338769,1.14036,1.14036,,,,,,,,,
382,final_eval,62,1,False,False,0.0879894,0.0833341,0.00465531,0.116523,0.121321,0.00408839,0.00370819,0.0834417,0.0880972,True,0.282842625,0.0879894,0.0833341,0.00465531,True,0.0880445,0.083389,0.0046555,True,0.0880898,0.0834342,0.00465564,True,0.0880995,0.0834439,0.00465559,True,0.0880986,0.0834431,0.00465555,True,0.08203,0.405599,0.394167,0.173139,0.384138,0.142556,0.412841,0.268271,0.336549,0.336452,1.14011,1.14008,,,,,,,,,
